wavelength continuum H1_lines metal_lines_Z1 metal_lines_Z2 metal_lines_Z3
30750.0 3.35846e-27 0.0 0.0 0.0 0.0
30850.0 3.35995e-27 0.0 0.0 0.0 0.0
30950.0 3.36143e-27 0.0 0.0 0.0 0.0
31050.0 3.36291e-27 0.0 0.0 0.0 0.0
31150.0 3.36438e-27 0.0 0.0 0.0 0.0
31250.0 3.36584e-27 0.0 0.0 0.0 0.0
31350.0 3.3673e-27 0.0 0.0 0.0 0.0
31450.0 3.36875e-27 0.0 0.0 0.0 0.0
31550.0 3.37019e-27 0.0 0.0 0.0 0.0
31650.0 3.37162e-27 0.0 0.0 0.0 0.0
31750.0 3.37305e-27 0.0 0.0 0.0 0.0
31850.0 3.37447e-27 0.0 0.0 0.0 0.0
31950.0 3.37588e-27 0.0 0.0 0.0 0.0
32100.0 3.37798e-27 0.0 0.0 0.0 0.0
32300.0 3.38077e-27 0.0 0.0 0.0 0.0
32500.0 3.38352e-27 0.0 0.0 0.0 0.0
32700.0 3.38625e-27 0.0 0.0 0.0 0.0
32900.0 3.38895e-27 0.0 0.0 0.0 0.0
33100.0 3.39163e-27 0.0 0.0 0.0 0.0
33300.0 3.39428e-27 0.0 0.0 0.0 0.0
33500.0 3.3969e-27 0.0 0.0 0.0 0.0
33700.0 3.3995e-27 0.0 0.0 0.0 0.0
33900.0 3.40208e-27 0.0 0.0 0.0 0.0
34100.0 3.40463e-27 0.0 0.0 0.0 0.0
34300.0 3.40716e-27 0.0 0.0 0.0 0.0
34500.0 3.40966e-27 0.0 0.0 0.0 0.0
34700.0 3.41214e-27 0.0 0.0 0.0 0.0
34900.0 3.41459e-27 0.0 0.0 0.0 0.0
35100.0 3.41703e-27 0.0 0.0 0.0 0.0
35300.0 3.41944e-27 0.0 0.0 0.0 0.0
35500.0 3.42183e-27 0.0 0.0 0.0 0.0
35700.0 3.42419e-27 0.0 0.0 0.0 0.0
35900.0 3.42654e-27 0.0 0.0 0.0 0.0
36100.0 3.42886e-27 0.0 0.0 0.0 0.0
36300.0 3.43117e-27 0.0 0.0 0.0 0.0
36500.0 3.43345e-27 0.0 0.0 0.0 0.0
36700.0 3.43571e-27 0.0 0.0 0.0 0.0
36900.0 3.43795e-27 0.0 0.0 0.0 0.0
37100.0 3.44017e-27 0.0 0.0 0.0 0.0
37300.0 3.44237e-27 0.0 0.0 0.0 0.0
37500.0 3.44455e-27 0.0 0.0 0.0 0.0
37700.0 3.44672e-27 0.0 0.0 0.0 0.0
37900.0 3.44886e-27 0.0 0.0 0.0 0.0
38100.0 3.45098e-27 0.0 0.0 0.0 0.0
38300.0 3.45309e-27 0.0 0.0 0.0 0.0
38500.0 3.45518e-27 0.0 0.0 0.0 0.0
38700.0 3.45725e-27 0.0 0.0 0.0 0.0
38900.0 3.4593e-27 0.0 0.0 0.0 0.0
39100.0 3.46133e-27 0.0 0.0 0.0 0.0
39300.0 3.46335e-27 0.0 0.0 0.0 0.0
39500.0 3.46535e-27 0.0 0.0 0.0 0.0
39700.0 3.46733e-27 0.0 0.0 0.0 0.0
39900.0 3.4693e-27 0.0 0.0 0.0 0.0
40100.0 3.47125e-27 0.0 0.0 0.0 0.0
40300.0 3.47318e-27 0.0 0.0 0.0 0.0
40500.0 3.4751e-27 1.048e-25 0.0 0.0 0.0
40700.0 3.477e-27 0.0 0.0 0.0 0.0
40900.0 3.47888e-27 0.0 0.0 0.0 0.0
41100.0 3.48075e-27 0.0 0.0 0.0 0.0
41300.0 3.4826e-27 0.0 0.0 0.0 0.0
41500.0 3.48444e-27 0.0 0.0 0.0 0.0
41700.0 3.48627e-27 0.0 0.0 0.0 0.0
41900.0 3.48808e-27 0.0 0.0 0.0 0.0
42100.0 3.48987e-27 0.0 0.0 0.0 0.0
42300.0 3.49165e-27 0.0 0.0 0.0 0.0
42500.0 3.49341e-27 0.0 0.0 0.0 0.0
42700.0 3.49517e-27 0.0 0.0 0.0 0.0
42900.0 3.4969e-27 0.0 0.0 0.0 0.0
43100.0 3.49863e-27 0.0 0.0 0.0 0.0
43300.0 3.50033e-27 0.0 0.0 0.0 0.0
43500.0 3.50203e-27 0.0 0.0 0.0 0.0
43700.0 3.50371e-27 0.0 0.0 0.0 0.0
43900.0 3.50538e-27 0.0 0.0 0.0 0.0
44100.0 3.50704e-27 0.0 0.0 0.0 0.0
44300.0 3.50868e-27 0.0 0.0 0.0 0.0
44500.0 3.51031e-27 0.0 0.0 0.0 0.0
44700.0 3.51193e-27 0.0 0.0 0.0 0.0
44900.0 3.51354e-27 0.0 0.0 0.0 0.0
45100.0 3.51513e-27 0.0 0.0 0.0 0.0
45300.0 3.51671e-27 0.0 0.0 0.0 0.0
45500.0 3.51828e-27 0.0 0.0 0.0 0.0
45700.0 3.51983e-27 0.0 0.0 0.0 0.0
45900.0 3.52138e-27 0.0 0.0 0.0 0.0
46100.0 3.52291e-27 0.0 0.0 0.0 0.0
46300.0 3.52443e-27 0.0 0.0 0.0 0.0
46500.0 3.52594e-27 0.0 0.0 0.0 0.0
46700.0 3.52744e-27 0.0 0.0 0.0 0.0
46900.0 3.52893e-27 0.0 0.0 0.0 0.0
47100.0 3.53041e-27 0.0 0.0 0.0 0.0
47300.0 3.53187e-27 0.0 0.0 0.0 0.0
47500.0 3.53333e-27 0.0 0.0 0.0 0.0
47700.0 3.53477e-27 0.0 0.0 0.0 0.0
47900.0 3.53621e-27 0.0 0.0 0.0 0.0
48100.0 3.53763e-27 0.0 0.0 0.0 0.0
48300.0 3.53904e-27 0.0 0.0 0.0 0.0
48500.0 3.54044e-27 0.0 0.0 0.0 0.0
48700.0 3.54184e-27 0.0 0.0 0.0 0.0
48900.0 3.54322e-27 0.0 0.0 0.0 0.0
49100.0 3.54459e-27 0.0 0.0 0.0 0.0
49300.0 3.54595e-27 0.0 0.0 0.0 0.0
49500.0 3.54731e-27 0.0 0.0 0.0 0.0
49700.0 3.54865e-27 0.0 0.0 0.0 0.0
49900.0 3.54998e-27 0.0 0.0 0.0 0.0
50100.0 3.55131e-27 0.0 0.0 0.0 0.0
50300.0 3.55262e-27 0.0 0.0 0.0 0.0
50500.0 3.55393e-27 0.0 0.0 0.0 0.0
50700.0 3.55523e-27 0.0 0.0 0.0 0.0
50900.0 3.55651e-27 0.0 0.0 0.0 0.0
51100.0 3.55779e-27 0.0 0.0 0.0 0.0
51300.0 3.55906e-27 0.0 0.0 0.0 0.0
51500.0 3.56032e-27 0.0 0.0 0.0 0.0
51700.0 3.56157e-27 0.0 0.0 0.0 0.0
51900.0 3.56282e-27 0.0 0.0 0.0 0.0
52100.0 3.56405e-27 0.0 0.0 0.0 0.0
52300.0 3.56528e-27 0.0 0.0 0.0 0.0
52500.0 3.5665e-27 0.0 0.0 0.0 0.0
52700.0 3.56771e-27 0.0 0.0 0.0 0.0
52900.0 3.56891e-27 0.0 0.0 0.0 0.0
53100.0 3.5701e-27 0.0 0.0 0.0 0.0
53300.0 3.57129e-27 0.0 0.0 0.0 0.0
53500.0 3.57247e-27 0.0 0.0 0.0 0.0
53700.0 3.57364e-27 0.0 0.0 0.0 0.0
53900.0 3.5748e-27 0.0 0.0 0.0 0.0
54100.0 3.57596e-27 0.0 0.0 0.0 0.0
54300.0 3.5771e-27 0.0 0.0 0.0 0.0
54500.0 3.57824e-27 0.0 0.0 0.0 0.0
54700.0 3.57937e-27 0.0 0.0 0.0 0.0
54900.0 3.5805e-27 0.0 0.0 0.0 0.0
55100.0 3.58162e-27 0.0 0.0 0.0 0.0
55300.0 3.58273e-27 0.0 0.0 0.0 0.0
55500.0 3.58383e-27 0.0 0.0 0.0 0.0
55700.0 3.58492e-27 0.0 0.0 0.0 0.0
55900.0 3.58601e-27 0.0 0.0 0.0 0.0
56100.0 3.58709e-27 0.0 0.0 0.0 0.0
56300.0 3.58817e-27 0.0 0.0 0.0 0.0
56500.0 3.58924e-27 0.0 0.0 0.0 0.0
56700.0 3.5903e-27 0.0 0.0 0.0 0.0
56900.0 3.59135e-27 0.0 0.0 0.0 0.0
57100.0 3.5924e-27 0.0 0.0 0.0 0.0
57300.0 3.59344e-27 0.0 0.0 0.0 0.0
57500.0 3.59447e-27 0.0 0.0 0.0 0.0
57700.0 3.5955e-27 0.0 0.0 0.0 0.0
57900.0 3.59652e-27 0.0 0.0 0.0 0.0
58100.0 3.59754e-27 0.0 0.0 0.0 0.0
58300.0 3.59855e-27 0.0 0.0 0.0 0.0
58500.0 3.59955e-27 0.0 0.0 0.0 0.0
58700.0 3.60055e-27 0.0 0.0 0.0 0.0
58900.0 3.60154e-27 0.0 0.0 0.0 0.0
59100.0 3.60252e-27 0.0 0.0 0.0 0.0
59300.0 3.6035e-27 0.0 0.0 0.0 0.0
59500.0 3.60447e-27 0.0 0.0 0.0 0.0
59700.0 3.60544e-27 0.0 0.0 0.0 0.0
59900.0 3.6064e-27 0.0 0.0 0.0 0.0
60100.0 3.60735e-27 0.0 0.0 0.0 0.0
60300.0 3.6083e-27 0.0 0.0 0.0 0.0
60500.0 3.60924e-27 0.0 0.0 0.0 0.0
60700.0 3.61018e-27 0.0 0.0 0.0 0.0
60900.0 3.61111e-27 0.0 0.0 0.0 0.0
61100.0 3.61204e-27 0.0 0.0 0.0 0.0
61300.0 3.61296e-27 0.0 0.0 0.0 0.0
61500.0 3.61388e-27 0.0 0.0 0.0 0.0
61700.0 3.61479e-27 0.0 0.0 0.0 0.0
61900.0 3.61569e-27 0.0 0.0 0.0 0.0
62100.0 3.61659e-27 0.0 0.0 0.0 0.0
62300.0 3.61748e-27 0.0 0.0 0.0 0.0
62500.0 3.61837e-27 0.0 0.0 0.0 0.0
62700.0 3.61925e-27 0.0 0.0 0.0 0.0
62900.0 3.62013e-27 0.0 0.0 0.0 0.0
63100.0 3.62101e-27 0.0 0.0 0.0 0.0
63300.0 3.62187e-27 0.0 0.0 0.0 0.0
63500.0 3.62274e-27 0.0 0.0 0.0 0.0
63700.0 3.6236e-27 0.0 0.0 0.0 0.0
63900.0 3.62445e-27 0.0 0.0 0.0 0.0
64200.0 3.62572e-27 0.0 0.0 0.0 0.0
64600.0 3.6274e-27 0.0 0.0 0.0 0.0
65000.0 3.62906e-27 0.0 0.0 0.0 0.0
65400.0 3.6307e-27 0.0 0.0 0.0 0.0
65800.0 3.63232e-27 0.0 0.0 0.0 0.0
66200.0 3.63392e-27 0.0 0.0 0.0 0.0
66600.0 3.63551e-27 0.0 0.0 0.0 0.0
67000.0 3.63708e-27 0.0 0.0 0.0 0.0
67400.0 3.63863e-27 0.0 0.0 0.0 0.0
67800.0 3.64016e-27 0.0 0.0 0.0 0.0
68200.0 3.64168e-27 0.0 0.0 0.0 0.0
68600.0 3.64318e-27 0.0 0.0 0.0 0.0
69000.0 3.64467e-27 0.0 0.0 0.0 0.0
69400.0 3.64614e-27 0.0 0.0 0.0 0.0
69800.0 3.64759e-27 0.0 0.0 0.0 0.0
70200.0 3.64903e-27 0.0 0.0 0.0 0.0
70600.0 3.65045e-27 0.0 0.0 0.0 0.0
71000.0 3.65186e-27 0.0 0.0 0.0 0.0
71400.0 3.65325e-27 0.0 0.0 0.0 0.0
71800.0 3.65463e-27 0.0 0.0 0.0 0.0
72200.0 3.656e-27 0.0 0.0 0.0 0.0
72600.0 3.65735e-27 0.0 0.0 0.0 0.0
73000.0 3.65869e-27 0.0 0.0 0.0 0.0
73400.0 3.66001e-27 0.0 0.0 0.0 0.0
73800.0 3.66132e-27 0.0 0.0 0.0 0.0
74200.0 3.66262e-27 0.0 0.0 0.0 0.0
74600.0 3.6639e-27 0.0 0.0 0.0 0.0
75000.0 3.66518e-27 0.0 0.0 0.0 0.0
75400.0 3.66644e-27 0.0 0.0 0.0 0.0
75800.0 3.66768e-27 0.0 0.0 0.0 0.0
76200.0 3.66892e-27 0.0 0.0 0.0 0.0
76600.0 3.67014e-27 0.0 0.0 0.0 0.0
77000.0 3.67135e-27 0.0 0.0 0.0 0.0
77400.0 3.67255e-27 0.0 0.0 0.0 0.0
77800.0 3.67374e-27 0.0 0.0 0.0 0.0
78200.0 3.67491e-27 0.0 0.0 0.0 0.0
78600.0 3.67608e-27 0.0 0.0 0.0 0.0
79000.0 3.67723e-27 0.0 0.0 0.0 0.0
79400.0 3.67837e-27 0.0 0.0 0.0 0.0
79800.0 3.67951e-27 0.0 0.0 0.0 0.0
80200.0 3.68063e-27 0.0 0.0 0.0 0.0
80600.0 3.68174e-27 0.0 0.0 0.0 0.0
81000.0 3.68284e-27 0.0 0.0 0.0 0.0
81400.0 3.68393e-27 0.0 0.0 0.0 0.0
81800.0 3.68501e-27 0.0 0.0 0.0 0.0
82200.0 3.68608e-27 0.0 0.0 0.0 0.0
82600.0 3.68714e-27 0.0 0.0 0.0 0.0
83000.0 3.6882e-27 0.0 0.0 0.0 0.0
83400.0 3.68924e-27 0.0 0.0 0.0 0.0
83800.0 3.69027e-27 0.0 0.0 0.0 0.0
84200.0 3.69129e-27 0.0 0.0 0.0 0.0
84600.0 3.69231e-27 0.0 0.0 0.0 0.0
85000.0 3.69331e-27 0.0 0.0 0.0 0.0
85400.0 3.69431e-27 0.0 0.0 0.0 0.0
85800.0 3.6953e-27 0.0 0.0 0.0 0.0
86200.0 3.69628e-27 0.0 0.0 0.0 0.0
86600.0 3.69725e-27 0.0 0.0 0.0 0.0
87000.0 3.69821e-27 0.0 0.0 0.0 0.0
87400.0 3.69916e-27 0.0 0.0 0.0 0.0
87800.0 3.70011e-27 0.0 0.0 0.0 0.0
88200.0 3.70105e-27 0.0 0.0 0.0 0.0
88600.0 3.70198e-27 0.0 0.0 0.0 0.0
89000.0 3.7029e-27 0.0 0.0 0.0 0.0
89400.0 3.70381e-27 0.0 0.0 0.0 0.0
89800.0 3.70472e-27 0.0 0.0 0.0 0.0
90200.0 3.70562e-27 0.0 0.0 0.0 0.0
90600.0 3.70651e-27 0.0 0.0 0.0 0.0
91000.0 3.70739e-27 0.0 0.0 0.0 0.0
91400.0 3.70827e-27 0.0 0.0 0.0 0.0
91800.0 3.70914e-27 0.0 0.0 0.0 0.0
92200.0 3.71e-27 0.0 0.0 0.0 0.0
92600.0 3.71085e-27 0.0 0.0 0.0 0.0
93000.0 3.7117e-27 0.0 0.0 0.0 0.0
93400.0 3.71254e-27 0.0 0.0 0.0 0.0
93800.0 3.71338e-27 0.0 0.0 0.0 0.0
94200.0 3.7142e-27 0.0 0.0 0.0 0.0
94600.0 3.71503e-27 0.0 0.0 0.0 0.0
95000.0 3.71584e-27 0.0 0.0 0.0 0.0
95400.0 3.71665e-27 0.0 0.0 0.0 0.0
95800.0 3.71745e-27 0.0 0.0 0.0 0.0
96200.0 3.71824e-27 0.0 0.0 0.0 0.0
96600.0 3.71903e-27 0.0 0.0 0.0 0.0
97000.0 3.71982e-27 0.0 0.0 0.0 0.0
97400.0 3.72059e-27 0.0 0.0 0.0 0.0
97800.0 3.72136e-27 0.0 0.0 0.0 0.0
98200.0 3.72213e-27 0.0 0.0 0.0 0.0
98600.0 3.72289e-27 0.0 0.0 0.0 0.0
99000.0 3.72364e-27 0.0 0.0 0.0 0.0
99400.0 3.72439e-27 0.0 0.0 0.0 0.0
99800.0 3.72513e-27 0.0 0.0 0.0 0.0
100200.0 3.4588e-27 0.0 0.0 0.0 0.0
200000.0 1.09043e-29 0.0 0.0 0.0 0.0
400000.0 8.81191e-30 0.0 0.0 0.0 0.0
600000.0 8.19184e-30 0.0 0.0 0.0 0.0
800000.0 7.89527e-30 0.0 0.0 0.0 0.0
1e+06 8.10811e-38 0.0 0.0 0.0 0.0
1.2e+06 8.10811e-38 0.0 0.0 0.0 0.0
1.4e+06 8.10811e-38 0.0 0.0 0.0 0.0
1.6e+06 8.10811e-38 0.0 0.0 0.0 0.0
2e+06 8.10811e-38 0.0 0.0 0.0 0.0
2.5e+06 8.10811e-38 0.0 0.0 0.0 0.0
3e+06 8.10811e-38 0.0 0.0 0.0 0.0
4e+06 8.10811e-38 0.0 0.0 0.0 0.0
5e+06 8.10811e-38 0.0 0.0 0.0 0.0
7e+06 8.10811e-38 0.0 0.0 0.0 0.0
1e+07 8.10811e-38 0.0 0.0 0.0 0.0
1.5e+07 8.10811e-38 0.0 0.0 0.0 0.0
2.25e+07 8.10811e-38 0.0 0.0 0.0 0.0
3.35e+07 8.10811e-38 0.0 0.0 0.0 0.0
5e+07 8.10811e-38 0.0 0.0 0.0 0.0
7.4e+07 8.10811e-38 0.0 0.0 0.0 0.0
1.1e+08 8.10811e-38 0.0 0.0 0.0 0.0
1.3e+08 8.10811e-38 0.0 0.0 0.0 0.0
1.6e+08 8.10811e-38 0.0 0.0 0.0 0.0
2.4e+08 8.10811e-38 0.0 0.0 0.0 0.0
3.6e+08 8.10811e-38 0.0 0.0 0.0 0.0
